#EXPORTTYPE:DATA ALL
#FILE:60CP60012CoPU3GPM-1C.ngb-ss4
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:60CP60012CoPU3GPM-1C
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 2500
#PROJECT:HÉCTOR ROMERO
#DATE/TIME:05.02.2020 11:55
#CORR. FILE:
#TEMPCAL:cal prueba.ngb-ts4
#SENSITIVITY:prueba cal sensibilidad.ngb-es4
#LABORATORY:ESIQIE
#OPERATOR:wendynoemi
#REMARK:
#SAMPLE:60CP60012CoPU3GPM-1C
#SAMPLE MASS /mg:4.910
#MATERIAL:ALUMINA
#REFERENCE:Crisol+Alumina
#REFERENCE MASS /mg:14.783
#TYPE OF CRUCIBLE:Al2O3 pan for STA2500
#SAMPLE CRUCIBLE MASS /mg:37.990
#REFERENCE CRUCIBLE MASS /mg:43.950
#TG RANGE /mg:500
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C....700°C/-10.0....10.0K/min
#SEGMENT:S1-4/4
#SEG. 1:20°C/10.0(K/min)/150°C
#SEG. 2:150°C/00:30/150°C
#SEG. 3:150°C/10.0(K/min)/30°C
#SEG. 4:30°C/3.0(K/min)/700°C

##Temp./°C;Time/min;DTA/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW);Segment
689.86064;275.00000;21.03858;100.04231;      75.00000; 0.000000e+000;75.00000;      -0.47169;0.54170;4
690.60701;275.25000;21.09666;100.06325;      75.00000; 0.000000e+000;75.00000;       0.33150;0.54054;4
691.36089;275.50000;21.15792;100.11447;      75.00000; 0.000000e+000;75.00000;      -0.43134;0.53937;4
692.10540;275.75000;21.22416;100.06815;      75.00000; 0.000000e+000;75.00000;      -0.25984;0.53821;4
692.85115;276.00000;21.27960;100.03786;      75.00000; 0.000000e+000;75.00000;      -0.41223;0.53705;4
693.61213;276.25000;21.33848;100.11601;      75.00000; 0.000000e+000;75.00000;      -0.22846;0.53587;4
694.37383;276.50000;21.40267;100.06776;      75.00000; 0.000000e+000;75.00000;       0.93475;0.53469;4
695.13587;276.75000;21.46457;100.05724;      75.00000; 0.000000e+000;75.00000;-3.052350e-003;0.53351;4
695.86253;277.00000;21.52283;100.07727;      75.00000; 0.000000e+000;75.00000;      -0.65303;0.53239;4
696.61817;277.25000;21.58835;100.15598;      75.00000; 0.000000e+000;75.00000;       0.21644;0.53122;4
697.37177;277.50000;21.65342;100.11491;      75.00000; 0.000000e+000;75.00000; 1.431676e-002;0.53005;4
698.12536;277.75000;21.71137;100.11528;      75.00000; 0.000000e+000;75.00000;       0.31998;0.52889;4
698.86224;278.00000;21.78038;100.12098;      75.00000; 0.000000e+000;75.00000;      -0.26631;0.52775;4
699.61114;278.25000;21.84292;100.17034;      75.00000; 0.000000e+000;75.00000;      -0.23009;0.52659;4

