#EXPORTTYPE:DATA ALL
#FILE:60CP60012CoPU10GPM-1C.ngb-ss4
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:60CP60012CoPU10GPM-1C
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 2500
#PROJECT:HÉCTOR ROMERO
#DATE/TIME:12.02.2020 11:51
#CORR. FILE:
#TEMPCAL:cal prueba.ngb-ts4
#SENSITIVITY:prueba cal sensibilidad.ngb-es4
#LABORATORY:ESIQIE
#OPERATOR:wendynoemi
#REMARK:
#SAMPLE:60CP60012CoPU10GPM-1C
#SAMPLE MASS /mg:4.998
#MATERIAL:ALUMINA
#REFERENCE:Crisol+Alumina
#REFERENCE MASS /mg:5.189
#TYPE OF CRUCIBLE:Al2O3 pan for STA2500
#SAMPLE CRUCIBLE MASS /mg:38.400
#REFERENCE CRUCIBLE MASS /mg:37.662
#TG RANGE /mg:500
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C....700°C/-10.0....10.0K/min
#SEGMENT:S1-4/4
#SEG. 1:20°C/10.0(K/min)/150°C
#SEG. 2:150°C/00:30/150°C
#SEG. 3:150°C/10.0(K/min)/30°C
#SEG. 4:30°C/10.0(K/min)/700°C

##Temp./°C;Time/min;DTA/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);DTG/(%/min);Sensit./(uV/mW);Segment
 96.74772; 61.75000; 6.40766;105.17519;      75.00000; 0.000000e+000;75.00000;       0.19773;0.99560;4
 99.33280; 62.00000; 6.44880;105.11475;      75.00000; 0.000000e+000;75.00000;      -1.04411;0.99760;4
101.87145; 62.25000; 6.48335;105.12681;      75.00000; 0.000000e+000;75.00000;       0.65391;0.99953;4
104.34356; 62.50000; 6.51563;105.11412;      75.00000; 0.000000e+000;75.00000;       0.27933;1.00138;4
106.80656; 62.75000; 6.54398;105.21397;      75.00000; 0.000000e+000;75.00000;      -0.18115;1.00318;4
109.25454; 63.00000; 6.57098;105.25529;      75.00000; 0.000000e+000;75.00000;      -0.51018;1.00494;4
111.70900; 63.25000; 6.59439;105.15577;      75.00000; 0.000000e+000;75.00000;       0.36006;1.00668;4
114.15754; 63.50000; 6.61858;105.18542;      75.00000; 0.000000e+000;75.00000;       0.29124;1.00837;4
116.63364; 63.75000; 6.63709;105.17852;      75.00000; 0.000000e+000;75.00000;      -0.59176;1.01005;4
119.10490; 64.00000; 6.65905;105.23164;      75.00000; 0.000000e+000;75.00000;      -0.23414;1.01169;4
121.57840; 64.25000; 6.67623;105.26622;      75.00000; 0.000000e+000;75.00000;       1.03021;1.01330;4
124.06963; 64.50000; 6.69353;105.20863;      75.00000; 0.000000e+000;75.00000;       0.24666;1.01488;4
126.55812; 64.75000; 6.71434;105.30782;      75.00000; 0.000000e+000;75.00000; 2.906140e-002;1.01643;4
129.08086; 65.00000; 6.73309;105.24917;      75.00000; 0.000000e+000;75.00000;       0.38232;1.01796;4
131.60175; 65.25000; 6.75013;105.24604;      75.00000; 0.000000e+000;75.00000;       0.18548;1.01946;4
134.11794; 65.50000; 6.76412;105.32971;      75.00000; 0.000000e+000;75.00000;-3.410299e-002;1.02091;4
136.62731; 65.75000; 6.78227;105.34031;      75.00000; 0.000000e+000;75.00000;      -0.55185;1.02233;4
139.14854; 66.00000; 6.79800;105.30137;      75.00000; 0.000000e+000;75.00000;      -0.30543;1.02371;4
141.67751; 66.25000; 6.81386;105.35650;      75.00000; 0.000000e+000;75.00000;       0.18996;1.02506;4
144.19499; 66.50000; 6.83212;105.33409;      75.00000; 0.000000e+000;75.00000;      -0.23391;1.02637;4
146.70027; 66.75000; 6.84929;105.24541;      75.00000; 0.000000e+000;75.00000;       0.68791;1.02763;4
149.23120; 67.00000; 6.86543;105.29040;      75.00000; 0.000000e+000;75.00000;       0.51221;1.02887;4
151.73187; 67.25000; 6.88239;105.28560;      75.00000; 0.000000e+000;75.00000;       0.90059;1.03005;4
154.23979; 67.50000; 6.90010;105.36313;      75.00000; 0.000000e+000;75.00000;       0.81991;1.03120;4
156.75091; 67.75000; 6.91645;105.37533;      75.00000; 0.000000e+000;75.00000;       0.63526;1.03231;4
159.25210; 68.00000; 6.93066;105.36368;      75.00000; 0.000000e+000;75.00000;-7.130605e-003;1.03339;4
161.74127; 68.25000; 6.94132;105.37628;      75.00000; 0.000000e+000;75.00000;       0.45769;1.03442;4
164.26168; 68.50000; 6.95625;105.37345;      75.00000; 0.000000e+000;75.00000;      -0.78141;1.03542;4
166.74918; 68.75000; 6.96940;105.44403;      75.00000; 0.000000e+000;75.00000;      -0.47427;1.03637;4
169.24780; 69.00000; 6.98248;105.38146;      75.00000; 0.000000e+000;75.00000;       1.46451;1.03729;4
171.76424; 69.25000; 6.99590;105.44050;      75.00000; 0.000000e+000;75.00000;       0.61287;1.03817;4
174.24454; 69.50000; 7.00680;105.44801;      75.00000; 0.000000e+000;75.00000; 6.376241e-002;1.03901;4
176.74886; 69.75000; 7.01933;105.50712;      75.00000; 0.000000e+000;75.00000;      -0.32299;1.03981;4
179.28343; 70.00000; 7.02901;105.46615;      75.00000; 0.000000e+000;75.00000;       0.17012;1.04059;4
181.78012; 70.25000; 7.03791;105.44794;      75.00000; 0.000000e+000;75.00000;       1.46174;1.04131;4
184.28677; 70.50000; 7.04848;105.48941;      75.00000; 0.000000e+000;75.00000;       0.87651;1.04200;4
186.78906; 70.75000; 7.05678;105.45021;      75.00000; 0.000000e+000;75.00000;       0.29307;1.04265;4
189.29748; 71.00000; 7.06253;105.53671;      75.00000; 0.000000e+000;75.00000;      -0.16541;1.04326;4
191.82347; 71.25000; 7.06828;105.46910;      75.00000; 0.000000e+000;75.00000;       0.88158;1.04383;4
194.31653; 71.50000; 7.06973;105.42628;      75.00000; 0.000000e+000;75.00000;      -0.45787;1.04436;4
196.81500; 71.75000; 7.06931;105.51094;      75.00000; 0.000000e+000;75.00000; 2.430593e-002;1.04485;4
199.32118; 72.00000; 7.06701;105.49889;      75.00000; 0.000000e+000;75.00000; 7.997201e-002;1.04530;4
201.80839; 72.25000; 7.06005;105.43590;      75.00000; 0.000000e+000;75.00000;      -0.69754;1.04571;4
204.32925; 72.50000; 7.05389;105.50469;      75.00000; 0.000000e+000;75.00000;       0.19601;1.04608;4
206.82872; 72.75000; 7.04637;105.45440;      75.00000; 0.000000e+000;75.00000;       0.34734;1.04642;4
209.32895; 73.00000; 7.03459;105.45713;      75.00000; 0.000000e+000;75.00000;      -0.43417;1.04671;4
211.82975; 73.25000; 7.02306;105.43454;      75.00000; 0.000000e+000;75.00000;      -0.68534;1.04696;4
214.32618; 73.50000; 7.01022;105.44935;      75.00000; 0.000000e+000;75.00000;      -0.67204;1.04717;4
216.82750; 73.75000; 6.99698;105.43631;      75.00000; 0.000000e+000;75.00000;       0.62387;1.04735;4
219.33665; 74.00000; 6.98672;105.41861;      75.00000; 0.000000e+000;75.00000;      -0.33027;1.04748;4
221.83561; 74.25000; 6.98329;105.42986;      75.00000; 0.000000e+000;75.00000;       1.35086;1.04758;4
224.33960; 74.50000; 6.98887;105.36698;      75.00000; 0.000000e+000;75.00000;       0.32452;1.04763;4
226.83841; 74.75000; 7.00504;105.35514;      75.00000; 0.000000e+000;75.00000;       1.75537;1.04764;4
229.33171; 75.00000; 7.03489;105.33239;      75.00000; 0.000000e+000;75.00000;       1.54008;1.04762;4
231.82878; 75.25000; 7.07406;105.32750;      75.00000; 0.000000e+000;75.00000;      -1.14588;1.04755;4
234.27990; 75.50000; 7.11874;105.29254;      75.00000; 0.000000e+000;75.00000;      -0.42289;1.04745;4
236.78827; 75.75000; 7.16556;105.29644;      75.00000; 0.000000e+000;75.00000;      -0.32424;1.04731;4
239.30472; 76.00000; 7.21049;105.31832;      75.00000; 0.000000e+000;75.00000;      -0.73626;1.04712;4
241.79653; 76.25000; 7.25294;105.31425;      75.00000; 0.000000e+000;75.00000;      -1.73916;1.04690;4
244.32042; 76.50000; 7.29083;105.33963;      75.00000; 0.000000e+000;75.00000;       0.29297;1.04664;4
246.81517; 76.75000; 7.32360;105.36528;      75.00000; 0.000000e+000;75.00000;       0.90756;1.04633;4
249.31643; 77.00000; 7.35136;105.38980;      75.00000; 0.000000e+000;75.00000;       1.14212;1.04599;4
251.82929; 77.25000; 7.37364;105.37994;      75.00000; 0.000000e+000;75.00000; 3.076540e-002;1.04561;4
254.34088; 77.50000; 7.39607;105.36925;      75.00000; 0.000000e+000;75.00000;      -1.13657;1.04518;4
256.84277; 77.75000; 7.41805;105.36449;      75.00000; 0.000000e+000;75.00000;      -0.30148;1.04472;4
259.32614; 78.00000; 7.43630;105.34947;      75.00000; 0.000000e+000;75.00000;       0.40347;1.04422;4
261.83310; 78.25000; 7.45461;105.33592;      75.00000; 0.000000e+000;75.00000;       0.39869;1.04368;4
264.33474; 78.50000; 7.47245;105.34355;      75.00000; 0.000000e+000;75.00000;      -0.79374;1.04310;4
266.84140; 78.75000; 7.49131;105.38354;      75.00000; 0.000000e+000;75.00000;       0.91583;1.04248;4
269.35073; 79.00000; 7.51180;105.34223;      75.00000; 0.000000e+000;75.00000;       0.16196;1.04182;4
271.84044; 79.25000; 7.52898;105.36456;      75.00000; 0.000000e+000;75.00000;       1.52337;1.04112;4
274.34598; 79.50000; 7.54830;105.28985;      75.00000; 0.000000e+000;75.00000; 8.153465e-002;1.04038;4
276.84876; 79.75000; 7.56360;105.32636;      75.00000; 0.000000e+000;75.00000;       0.49113;1.03961;4
279.35405; 80.00000; 7.57824;105.36686;      75.00000; 0.000000e+000;75.00000;       0.37260;1.03879;4
281.86343; 80.25000; 7.59292;105.35587;      75.00000; 0.000000e+000;75.00000;       0.36817;1.03793;4
284.36088; 80.50000; 7.60904;105.36066;      75.00000; 0.000000e+000;75.00000;-5.723179e-002;1.03704;4
286.85060; 80.75000; 7.62805;105.38958;      75.00000; 0.000000e+000;75.00000;      -0.38578;1.03611;4
289.36243; 81.00000; 7.64436;105.37318;      75.00000; 0.000000e+000;75.00000;       0.98904;1.03514;4
291.87534; 81.25000; 7.66024;105.42630;      75.00000; 0.000000e+000;75.00000;       1.46521;1.03413;4
294.37201; 81.50000; 7.67680;105.35953;      75.00000; 0.000000e+000;75.00000;       1.31678;1.03308;4
296.86839; 81.75000; 7.69003;105.29289;      75.00000; 0.000000e+000;75.00000;      -1.35152;1.03200;4
299.37341; 82.00000; 7.70535;105.38512;      75.00000; 0.000000e+000;75.00000;       0.67622;1.03087;4
301.86606; 82.25000; 7.71891;105.37877;      75.00000; 0.000000e+000;75.00000;      -1.70310;1.02971;4
304.35139; 82.50000; 7.72892;105.41297;      75.00000; 0.000000e+000;75.00000;       0.81714;1.02852;4
306.86288; 82.75000; 7.74051;105.36491;      75.00000; 0.000000e+000;75.00000;      -0.64801;1.02728;4
309.35644; 83.00000; 7.75022;105.31179;      75.00000; 0.000000e+000;75.00000;       0.86581;1.02601;4
311.84959; 83.25000; 7.75702;105.33758;      75.00000; 0.000000e+000;75.00000;      -0.59341;1.02470;4
314.37136; 83.50000; 7.76484;105.29242;      75.00000; 0.000000e+000;75.00000;      -0.45455;1.02334;4
316.86509; 83.75000; 7.76831;105.31113;      75.00000; 0.000000e+000;75.00000;      -0.80747;1.02195;4
319.36023; 84.00000; 7.77286;105.29158;      75.00000; 0.000000e+000;75.00000;       0.30431;1.02053;4
321.86328; 84.25000; 7.77130;105.31712;      75.00000; 0.000000e+000;75.00000;      -0.88830;1.01907;4
324.37414; 84.50000; 7.76701;105.27999;      75.00000; 0.000000e+000;75.00000;      -1.47142;1.01757;4
326.88053; 84.75000; 7.76091;105.26597;      75.00000; 0.000000e+000;75.00000;       0.67874;1.01603;4
329.36900; 85.00000; 7.75104;105.25810;      75.00000; 0.000000e+000;75.00000;      -1.46005;1.01446;4
331.87485; 85.25000; 7.73822;105.31846;      75.00000; 0.000000e+000;75.00000;      -0.33758;1.01285;4
334.37499; 85.50000; 7.71866;105.15973;      75.00000; 0.000000e+000;75.00000;      -0.32458;1.01121;4
336.87646; 85.75000; 7.69854;105.22703;      75.00000; 0.000000e+000;75.00000;      -0.72476;1.00953;4
339.36772; 86.00000; 7.67244;105.16104;      75.00000; 0.000000e+000;75.00000;       0.52220;1.00782;4
341.86172; 86.25000; 7.63651;105.14099;      75.00000; 0.000000e+000;75.00000;       0.56945;1.00608;4
344.36205; 86.50000; 7.59496;105.07047;      75.00000; 0.000000e+000;75.00000;      -0.42039;1.00429;4
346.86686; 86.75000; 7.54648;105.05422;      75.00000; 0.000000e+000;75.00000; 8.757282e-002;1.00247;4
349.37665; 87.00000; 7.48984;105.03168;      75.00000; 0.000000e+000;75.00000;       0.91963;1.00060;4
351.88452; 87.25000; 7.42296;104.96475;      75.00000; 0.000000e+000;75.00000;      -0.47183;0.99871;4
354.38485; 87.50000; 7.34336;104.96209;      75.00000; 0.000000e+000;75.00000;      -0.17982;0.99678;4
356.88171; 87.75000; 7.25669;104.90294;      75.00000; 0.000000e+000;75.00000;      -0.43526;0.99482;4
359.38471; 88.00000; 7.15555;104.76806;      75.00000; 0.000000e+000;75.00000;      -1.17471;0.99283;4
361.89758; 88.25000; 7.04340;104.65423;      75.00000; 0.000000e+000;75.00000;      -0.38027;0.99079;4
364.39324; 88.50000; 6.90943;104.53576;      75.00000; 0.000000e+000;75.00000;      -0.67853;0.98873;4
366.91237; 88.75000; 6.76226;104.45146;      75.00000; 0.000000e+000;75.00000;      -1.03858;0.98662;4
369.38181; 89.00000; 6.59629;104.31321;      75.00000; 0.000000e+000;75.00000;      -1.00195;0.98452;4
371.90645; 89.25000; 6.40791;104.15409;      75.00000; 0.000000e+000;75.00000;       0.63752;0.98233;4
374.39300; 89.50000; 6.20483;104.02139;      75.00000; 0.000000e+000;75.00000;      -1.06571;0.98015;4
376.90173; 89.75000; 5.98758;103.91025;      75.00000; 0.000000e+000;75.00000;      -1.78414;0.97792;4
379.40055; 90.00000; 5.75179;103.66542;      75.00000; 0.000000e+000;75.00000;      -1.10969;0.97566;4
381.89237; 90.25000; 5.50372;103.47160;      75.00000; 0.000000e+000;75.00000;      -0.66208;0.97337;4
384.40975; 90.50000; 5.24643;103.26146;      75.00000; 0.000000e+000;75.00000;      -0.88364;0.97103;4
386.90458; 90.75000; 4.98693;102.95931;      75.00000; 0.000000e+000;75.00000;      -1.48675;0.96868;4
389.40527; 91.00000; 4.73951;102.73985;      75.00000; 0.000000e+000;75.00000;      -1.50743;0.96630;4
391.91884; 91.25000; 4.50737;102.40742;      75.00000; 0.000000e+000;75.00000;       0.18819;0.96387;4
394.41979; 91.50000; 4.30139;102.06868;      75.00000; 0.000000e+000;75.00000;      -0.83351;0.96142;4
396.91451; 91.75000; 4.13471;101.85345;      75.00000; 0.000000e+000;75.00000;      -1.03134;0.95894;4
399.41840; 92.00000; 4.01565;101.39674;      75.00000; 0.000000e+000;75.00000;      -2.16147;0.95643;4
401.91524; 92.25000; 3.94976;101.05197;      75.00000; 0.000000e+000;75.00000;      -0.98158;0.95389;4
404.42175; 92.50000; 3.94853;100.73145;      75.00000; 0.000000e+000;75.00000;      -1.27731;0.95132;4
406.91248; 92.75000; 4.00210;100.42572;      75.00000; 0.000000e+000;75.00000;-5.741051e-002;0.94873;4
409.43081; 93.00000; 4.11707;100.08723;      75.00000; 0.000000e+000;75.00000;      -1.93878;0.94608;4
411.93690; 93.25000; 4.28006; 99.79809;      75.00000; 0.000000e+000;75.00000;      -2.23815;0.94342;4
414.42680; 93.50000; 4.49203; 99.51282;      75.00000; 0.000000e+000;75.00000;      -0.43153;0.94074;4
416.90905; 93.75000; 4.74155; 99.13126;      75.00000; 0.000000e+000;75.00000;-9.501183e-002;0.93804;4
419.40264; 94.00000; 5.01887; 98.83433;      75.00000; 0.000000e+000;75.00000;      -1.34161;0.93531;4
421.88141; 94.25000; 5.32603; 98.63723;      75.00000; 0.000000e+000;75.00000;      -1.55897;0.93256;4
424.38013; 94.50000; 5.64744; 98.41296;      75.00000; 0.000000e+000;75.00000;       0.58836;0.92977;4
426.86495; 94.75000; 5.98511; 98.13805;      75.00000; 0.000000e+000;75.00000;       0.47089;0.92696;4
429.35735; 95.00000; 6.32849; 97.97564;      75.00000; 0.000000e+000;75.00000;       0.77279;0.92412;4
431.85002; 95.25000; 6.67345; 97.79621;      75.00000; 0.000000e+000;75.00000;      -1.16977;0.92125;4
434.34443; 95.50000; 7.01202; 97.58774;      75.00000; 0.000000e+000;75.00000;      -1.02306;0.91835;4
436.84070; 95.75000; 7.34554; 97.50482;      75.00000; 0.000000e+000;75.00000;      -1.58476;0.91542;4
439.34889; 96.00000; 7.66840; 97.37615;      75.00000; 0.000000e+000;75.00000;      -0.67905;0.91245;4
441.83826; 96.25000; 7.98665; 97.28340;      75.00000; 0.000000e+000;75.00000;       0.72296;0.90949;4
444.35522; 96.50000; 8.28451; 97.15731;      75.00000; 0.000000e+000;75.00000;      -1.79700;0.90646;4
446.84658; 96.75000; 8.57027; 97.04389;      75.00000; 0.000000e+000;75.00000;      -0.47294;0.90344;4
449.35379; 97.00000; 8.83666; 96.97664;      75.00000; 0.000000e+000;75.00000;      -0.58158;0.90037;4
451.83703; 97.25000; 9.08487; 96.88962;      75.00000; 0.000000e+000;75.00000;-8.561823e-002;0.89731;4
454.36544; 97.50000; 9.31266; 96.86697;      75.00000; 0.000000e+000;75.00000;      -0.97453;0.89417;4
456.86104; 97.75000; 9.52565; 96.76974;      75.00000; 0.000000e+000;75.00000;       0.11951;0.89104;4
459.37332; 98.00000; 9.72376; 96.72498;      75.00000; 0.000000e+000;75.00000;-2.107447e-002;0.88788;4
461.87091; 98.25000; 9.90551; 96.64280;      75.00000; 0.000000e+000;75.00000;-7.694004e-002;0.88470;4
464.36248; 98.50000;10.06774; 96.68057;      75.00000; 0.000000e+000;75.00000;-3.242963e-002;0.88152;4
466.86235; 98.75000;10.21605; 96.63724;      75.00000; 0.000000e+000;75.00000;      -0.61800;0.87830;4
469.35925; 99.00000;10.34727; 96.65610;      75.00000; 0.000000e+000;75.00000;      -0.88768;0.87506;4
471.87006; 99.25000;10.46217; 96.62576;      75.00000; 0.000000e+000;75.00000;       1.28167;0.87178;4
474.38063; 99.50000;10.56992; 96.61960;      75.00000; 0.000000e+000;75.00000;       0.51751;0.86848;4
476.88505; 99.75000;10.67295; 96.60861;      75.00000; 0.000000e+000;75.00000;       0.76112;0.86517;4
479.38217;100.00000;10.76799; 96.64268;      75.00000; 0.000000e+000;75.00000;       0.96332;0.86184;4
481.88141;100.25000;10.85548; 96.59423;      75.00000; 0.000000e+000;75.00000;      -1.55280;0.85850;4
484.39717;100.50000;10.93857; 96.62970;      75.00000; 0.000000e+000;75.00000;-2.493278e-002;0.85511;4
486.88705;100.75000;11.01457; 96.61664;      75.00000; 0.000000e+000;75.00000; 9.043081e-002;0.85173;4
489.38230;101.00000;11.08820; 96.61285;      75.00000; 0.000000e+000;75.00000;      -0.41520;0.84833;4
491.88020;101.25000;11.16080; 96.53738;      75.00000; 0.000000e+000;75.00000;       0.46446;0.84491;4
494.40476;101.50000;11.23516; 96.53700;      75.00000; 0.000000e+000;75.00000;       0.32395;0.84143;4
496.89937;101.75000;11.31053; 96.58721;      75.00000; 0.000000e+000;75.00000;      -0.62065;0.83797;4
499.39935;102.00000;11.38497; 96.60870;      75.00000; 0.000000e+000;75.00000;      -0.88124;0.83449;4
501.88876;102.25000;11.45945; 96.58034;      75.00000; 0.000000e+000;75.00000;      -2.46017;0.83100;4
504.40565;102.50000;11.53886; 96.62131;      75.00000; 0.000000e+000;75.00000;      -0.82325;0.82746;4
506.89791;102.75000;11.61508; 96.53863;      75.00000; 0.000000e+000;75.00000;       1.02642;0.82394;4
509.40426;103.00000;11.68925; 96.60351;      75.00000; 0.000000e+000;75.00000;       0.20147;0.82038;4
511.89826;103.25000;11.76470; 96.60039;      75.00000; 0.000000e+000;75.00000;      -1.36125;0.81682;4
514.39049;103.50000;11.84222; 96.60255;      75.00000; 0.000000e+000;75.00000;       0.80714;0.81325;4
516.89849;103.75000;11.92124; 96.52476;      75.00000; 0.000000e+000;75.00000;       0.18695;0.80964;4
519.40099;104.00000;12.00015; 96.56165;      75.00000; 0.000000e+000;75.00000;      -0.11806;0.80602;4
521.90381;104.25000;12.08041; 96.55921;      75.00000; 0.000000e+000;75.00000; 2.700694e-002;0.80239;4
524.41518;104.50000;12.15934; 96.54304;      75.00000; 0.000000e+000;75.00000;      -0.46282;0.79872;4
526.90037;104.75000;12.24041; 96.52180;      75.00000; 0.000000e+000;75.00000;       1.92796;0.79509;4
529.42003;105.00000;12.32518; 96.59691;      75.00000; 0.000000e+000;75.00000;       0.11783;0.79139;4
531.90115;105.25000;12.41557; 96.64545;      75.00000; 0.000000e+000;75.00000;-8.342324e-002;0.78773;4
534.40209;105.50000;12.49801; 96.56891;      75.00000; 0.000000e+000;75.00000;      -0.50309;0.78403;4
536.91306;105.75000;12.58588; 96.56005;      75.00000; 0.000000e+000;75.00000;       0.72855;0.78030;4
539.41580;106.00000;12.68223; 96.53255;      75.00000; 0.000000e+000;75.00000;      -0.12087;0.77657;4
541.91390;106.25000;12.77189; 96.58331;      75.00000; 0.000000e+000;75.00000;      -0.22672;0.77283;4
544.42742;106.50000;12.86738; 96.56872;      75.00000; 0.000000e+000;75.00000;      -0.98054;0.76906;4
546.92781;106.75000;12.96543; 96.52170;      75.00000; 0.000000e+000;75.00000;       0.21144;0.76530;4
549.41461;107.00000;13.06183; 96.52172;      75.00000; 0.000000e+000;75.00000;       1.90865;0.76155;4
551.92405;107.25000;13.15648; 96.53415;      75.00000; 0.000000e+000;75.00000;       1.30466;0.75775;4
554.42844;107.50000;13.25782; 96.57813;      75.00000; 0.000000e+000;75.00000;       0.33508;0.75395;4
556.93763;107.75000;13.35795; 96.54480;      75.00000; 0.000000e+000;75.00000;       0.25488;0.75013;4
559.44852;108.00000;13.45588; 96.52937;      75.00000; 0.000000e+000;75.00000;      -0.58642;0.74630;4
561.95791;108.25000;13.55571; 96.56322;      75.00000; 0.000000e+000;75.00000;      -0.20710;0.74246;4
564.45550;108.50000;13.66514; 96.55921;      75.00000; 0.000000e+000;75.00000;      -0.25393;0.73863;4
566.95895;108.75000;13.77258; 96.56509;      75.00000; 0.000000e+000;75.00000;       0.32905;0.73478;4
569.45283;109.00000;13.87833; 96.54978;      75.00000; 0.000000e+000;75.00000;      -0.55642;0.73094;4
571.94071;109.25000;13.98424; 96.49954;      75.00000; 0.000000e+000;75.00000;       0.45814;0.72710;4
574.44224;109.50000;14.08906; 96.55005;      75.00000; 0.000000e+000;75.00000;       0.75529;0.72323;4
576.96099;109.75000;14.20102; 96.55324;      75.00000; 0.000000e+000;75.00000;       0.69141;0.71932;4
579.46302;110.00000;14.31244; 96.50267;      75.00000; 0.000000e+000;75.00000;       0.47934;0.71544;4
581.96873;110.25000;14.42922; 96.48149;      75.00000; 0.000000e+000;75.00000;      -0.10356;0.71154;4
584.47844;110.50000;14.54275; 96.53929;      75.00000; 0.000000e+000;75.00000; 6.599282e-002;0.70763;4
586.98943;110.75000;14.66406; 96.54204;      75.00000; 0.000000e+000;75.00000; 3.594118e-002;0.70371;4
589.48590;111.00000;14.78503; 96.51449;      75.00000; 0.000000e+000;75.00000;       1.17817;0.69981;4
591.99101;111.25000;14.90795; 96.38005;      75.00000; 0.000000e+000;75.00000; 1.643568e-002;0.69589;4
594.49921;111.50000;15.03722; 96.47471;      75.00000; 0.000000e+000;75.00000;      -1.19277;0.69195;4
597.00649;111.75000;15.15953; 96.46059;      75.00000; 0.000000e+000;75.00000;       1.40383;0.68802;4
599.52649;112.00000;15.29753; 96.45746;      75.00000; 0.000000e+000;75.00000;      -0.55900;0.68406;4
602.05742;112.25000;15.43575; 96.40971;      75.00000; 0.000000e+000;75.00000;       0.60148;0.68008;4
604.54530;112.50000;15.57356; 96.40013;      75.00000; 0.000000e+000;75.00000;       0.61826;0.67616;4
607.02925;112.75000;15.71279; 96.40438;      75.00000; 0.000000e+000;75.00000;       1.00087;0.67225;4
609.52383;113.00000;15.84419; 96.38023;      75.00000; 0.000000e+000;75.00000;       0.24128;0.66831;4
612.01352;113.25000;15.97975; 96.44924;      75.00000; 0.000000e+000;75.00000;       0.13635;0.66438;4
614.50344;113.50000;16.10909; 96.40334;      75.00000; 0.000000e+000;75.00000;       1.09602;0.66045;4
616.97743;113.75000;16.24300; 96.39764;      75.00000; 0.000000e+000;75.00000;       0.69296;0.65654;4
619.48595;114.00000;16.37875; 96.34901;      75.00000; 0.000000e+000;75.00000; 4.026234e-002;0.65257;4
621.99657;114.25000;16.51686; 96.32973;      75.00000; 0.000000e+000;75.00000;       0.63685;0.64860;4
624.49637;114.50000;16.65998; 96.35999;      75.00000; 0.000000e+000;75.00000;      -0.36591;0.64464;4
626.98694;114.75000;16.80446; 96.31820;      75.00000; 0.000000e+000;75.00000;       0.69158;0.64070;4
629.50558;115.00000;16.94586; 96.31800;      75.00000; 0.000000e+000;75.00000; 3.678322e-002;0.63671;4
631.98827;115.25000;17.08971; 96.34853;      75.00000; 0.000000e+000;75.00000;       0.63340;0.63278;4
634.49354;115.50000;17.23244; 96.39363;      75.00000; 0.000000e+000;75.00000;-2.473433e-003;0.62881;4
636.99513;115.75000;17.38256; 96.30014;      75.00000; 0.000000e+000;75.00000;       0.71635;0.62485;4
639.49632;116.00000;17.53495; 96.37664;      75.00000; 0.000000e+000;75.00000;      -0.17239;0.62089;4
641.98613;116.25000;17.69041; 96.31723;      75.00000; 0.000000e+000;75.00000;      -0.96064;0.61695;4
644.48311;116.50000;17.83994; 96.37687;      75.00000; 0.000000e+000;75.00000;      -0.20177;0.61300;4
646.99046;116.75000;17.99747; 96.35611;      75.00000; 0.000000e+000;75.00000;       0.82501;0.60903;4
649.49099;117.00000;18.15968; 96.33266;      75.00000; 0.000000e+000;75.00000;      -0.60746;0.60508;4
651.98644;117.25000;18.32567; 96.44594;      75.00000; 0.000000e+000;75.00000;       0.39562;0.60113;4
654.47894;117.50000;18.49417; 96.47717;      75.00000; 0.000000e+000;75.00000;      -0.30054;0.59720;4
656.98858;117.75000;18.67031; 96.40366;      75.00000; 0.000000e+000;75.00000;      -0.54380;0.59323;4
659.48111;118.00000;18.84140; 96.36496;      75.00000; 0.000000e+000;75.00000;      -0.14515;0.58930;4
661.98241;118.25000;19.02794; 96.42487;      75.00000; 0.000000e+000;75.00000;       0.50017;0.58536;4
664.47992;118.50000;19.20069; 96.46637;      75.00000; 0.000000e+000;75.00000;       0.25168;0.58142;4
666.98680;118.75000;19.38583; 96.35673;      75.00000; 0.000000e+000;75.00000;       0.61109;0.57748;4
669.50040;119.00000;19.56821; 96.41896;      75.00000; 0.000000e+000;75.00000;      -1.39889;0.57353;4
671.97709;119.25000;19.75931; 96.43675;      75.00000; 0.000000e+000;75.00000;      -0.31562;0.56964;4
674.47686;119.50000;19.94131; 96.45608;      75.00000; 0.000000e+000;75.00000;      -0.80125;0.56572;4
676.98055;119.75000;20.13353; 96.48268;      75.00000; 0.000000e+000;75.00000;       0.24916;0.56179;4
679.48727;120.00000;20.33848; 96.50181;      75.00000; 0.000000e+000;75.00000;      -1.24122;0.55787;4
681.98814;120.25000;20.52507; 96.48016;      75.00000; 0.000000e+000;75.00000;       0.66266;0.55396;4
684.47926;120.50000;20.72460; 96.51200;      75.00000; 0.000000e+000;75.00000;       1.34580;0.55008;4
686.98644;120.75000;20.91740; 96.47882;      75.00000; 0.000000e+000;75.00000;      -0.37568;0.54617;4
689.50300;121.00000;21.12305; 96.53324;      75.00000; 0.000000e+000;75.00000;      -0.58982;0.54225;4
